frame,image_x,image_y,pitch_x,pitch_y,is_key
2649,1014.0,888.0,55.55,65.88,0
2650,1012.4,888.0,55.46,65.89,0
2651,1010.8,888.1,55.37,65.9,0
2652,1009.2,888.1,55.28,65.91,0
2653,1007.6,888.2,55.19,65.92,0
2654,1006.0,888.3,55.1,65.94,0
2655,1004.5,888.3,55.01,65.95,0
2656,1002.9,888.4,54.92,65.96,0
2657,1001.3,888.5,54.84,65.97,0
2658,999.7,888.5,54.75,65.98,0
2659,998.1,888.6,54.66,65.99,0
2660,996.5,888.6,54.57,66.01,0
2661,994.9,888.7,54.48,66.02,1
2662,993.2,888.8,54.38,66.03,0
2663,991.5,888.9,54.29,66.04,0
2664,989.7,888.9,54.19,66.06,0
2665,988.0,889.0,54.1,66.07,1
2666,990.3,888.4,54.22,65.97,0
2667,992.5,887.7,54.35,65.87,0
2668,994.8,887.1,54.48,65.77,0
2669,997.1,886.5,54.6,65.67,0
2670,999.4,885.9,54.73,65.57,0
2671,1001.6,885.2,54.86,65.47,0
2672,1003.9,884.6,54.99,65.37,1
2673,1004.8,883.6,55.04,65.22,0
2674,1005.6,882.7,55.09,65.07,0
2675,1006.5,881.8,55.14,64.92,0
2676,1007.4,880.8,55.19,64.77,1
2677,1007.1,880.2,55.18,64.67,0
2678,1006.9,879.5,55.16,64.57,0
2679,1006.6,878.9,55.15,64.47,0
2680,1006.3,878.3,55.14,64.37,0
2681,1006.1,877.6,55.12,64.26,0
2682,1005.8,877.0,55.11,64.16,0
2683,1005.5,876.4,55.09,64.06,0
2684,1005.3,875.7,55.08,63.96,0
2685,1005.0,875.1,55.06,63.85,1
2686,1006.8,874.0,55.17,63.68,0
2687,1008.6,873.0,55.28,63.5,0
2688,1010.5,872.0,55.39,63.33,0
2689,1012.3,870.9,55.5,63.15,0
2690,1014.1,869.8,55.61,62.97,0
2691,1015.9,868.8,55.72,62.79,1
2692,1017.2,867.9,55.8,62.63,0
2693,1018.5,867.0,55.88,62.48,0
2694,1019.9,866.1,55.96,62.32,0
2695,1021.2,865.2,56.04,62.16,0
2696,1022.5,864.3,56.12,62.0,0
2697,1023.8,863.3,56.21,61.84,0
2698,1025.1,862.4,56.29,61.68,0
2699,1026.4,861.5,56.37,61.52,0
2700,1027.8,860.6,56.46,61.35,0
2701,1029.1,859.7,56.54,61.19,0
2702,1030.4,858.8,56.63,61.03,0
2703,1031.7,857.9,56.71,60.86,1
2704,1032.6,856.9,56.77,60.69,0
2705,1033.5,856.0,56.84,60.51,0
2706,1034.5,855.0,56.9,60.34,0
2707,1035.4,854.1,56.96,60.16,0
2708,1036.3,853.1,57.03,59.99,0
2709,1037.2,852.2,57.09,59.81,0
2710,1038.2,851.2,57.15,59.63,0
2711,1039.1,850.3,57.22,59.45,1
2712,1040.0,849.5,57.28,59.3,0
2713,1040.8,848.7,57.34,59.15,0
2714,1041.7,848.0,57.4,59.0,0
2715,1042.5,847.2,57.46,58.85,0
2716,1043.4,846.4,57.52,58.7,1
2717,1034.7,842.9,57.0,58.04,0
2718,1026.0,839.4,56.47,57.36,0
2719,1017.3,835.9,55.93,56.66,0
2720,1008.6,832.4,55.38,55.95,0
2721,999.9,829.0,54.82,55.22,0
2722,991.2,825.5,54.24,54.48,0
2723,982.6,822.0,53.65,53.72,0
2724,973.9,818.5,53.05,52.95,0
2725,965.2,815.0,52.43,52.15,0
2726,956.5,811.5,51.8,51.34,0
2727,947.8,808.0,51.15,50.51,0
2728,939.1,804.5,50.49,49.66,0
2729,930.4,801.0,49.81,48.78,0
2730,921.7,797.5,49.12,47.89,0
2731,913.0,794.1,48.41,46.97,0
2732,904.3,790.6,47.68,46.03,0
2733,895.6,787.1,46.93,45.07,0
2734,886.9,783.6,46.16,44.08,0
2735,878.2,780.1,45.38,43.07,0
2736,869.5,776.6,44.57,42.03,0
2737,860.9,773.1,43.74,40.96,0
2738,852.2,769.6,42.89,39.86,0
2739,843.5,766.1,42.01,38.74,0
2740,834.8,762.7,41.11,37.58,0
2741,826.1,759.2,40.18,36.39,0
2742,817.4,755.7,39.23,35.16,0
2743,808.7,752.2,38.25,33.9,0
2744,800.0,748.7,37.24,32.6,1
2745,796.6,747.7,36.87,32.23,0
2746,793.3,746.7,36.5,31.85,0
2747,789.9,745.7,36.12,31.47,0
2748,786.6,744.8,35.74,31.09,0
2749,783.2,743.8,35.36,30.7,0
2750,779.9,742.8,34.97,30.31,0
2751,776.5,741.8,34.58,29.92,0
2752,773.2,740.8,34.19,29.53,0
2753,769.8,739.8,33.79,29.13,0
2754,766.5,738.8,33.39,28.72,0
2755,763.1,737.9,32.99,28.32,0
2756,759.8,736.9,32.58,27.91,0
2757,756.4,735.9,32.17,27.49,0
2758,753.1,734.9,31.75,27.08,0
2759,749.7,733.9,31.33,26.66,0
2760,746.4,732.9,30.91,26.23,0
2761,743.0,731.9,30.48,25.8,0
2762,739.7,731.0,30.05,25.37,0
2763,736.3,730.0,29.62,24.93,0
2764,733.0,729.0,29.18,24.49,0
2765,729.6,728.0,28.74,24.05,1
2766,726.7,727.2,28.36,23.69,0
2767,723.8,726.4,27.99,23.33,0
2768,720.9,725.7,27.6,22.97,0
2769,718.1,724.9,27.22,22.61,0
2770,715.2,724.1,26.83,22.25,0
2771,712.3,723.3,26.44,21.88,0
2772,709.4,722.5,26.05,21.51,0
2773,706.5,721.8,25.65,21.13,0
2774,703.6,721.0,25.26,20.76,0
2775,700.7,720.2,24.85,20.38,0
2776,697.8,719.4,24.45,20.0,0
2777,695.0,718.6,24.04,19.61,0
2778,692.1,717.9,23.63,19.22,0
2779,689.2,717.1,23.22,18.83,0
2780,686.3,716.3,22.8,18.44,1
2781,683.9,715.4,22.41,17.97,0
2782,681.5,714.5,22.02,17.5,0
2783,679.2,713.5,21.62,17.02,0
2784,676.8,712.6,21.22,16.54,0
2785,674.4,711.7,20.81,16.05,0
2786,672.0,710.8,20.41,15.56,0
2787,669.6,709.9,19.99,15.07,0
2788,667.2,709.0,19.58,14.57,0
2789,664.9,708.0,19.16,14.06,0
2790,662.5,707.1,18.74,13.55,0
2791,660.1,706.2,18.31,13.04,1
2792,657.5,706.9,18.16,13.45,0
2793,654.8,707.7,18.0,13.86,0
2794,652.2,708.4,17.85,14.27,1
2795,649.8,707.2,17.38,13.63,0
2796,647.5,706.1,16.9,12.98,0
2797,645.1,704.9,16.42,12.32,0
2798,642.8,703.8,15.93,11.66,0
2799,640.4,702.6,15.44,10.98,1
2800,638.4,702.2,15.14,10.78,0
2801,636.3,701.9,14.84,10.57,0
2802,634.3,701.6,14.54,10.37,0
2803,632.3,701.2,14.24,10.16,0
2804,630.3,700.9,13.93,9.95,0
2805,628.2,700.5,13.63,9.74,0
2806,626.2,700.2,13.32,9.54,0
2807,624.2,699.8,13.02,9.33,0
2808,622.1,699.5,12.71,9.11,0
2809,620.1,699.1,12.4,8.9,0
2810,618.1,698.8,12.09,8.69,0
2811,616.1,698.4,11.78,8.48,0
2812,614.0,698.1,11.47,8.26,0
2813,612.0,697.7,11.16,8.05,1
2814,610.1,697.4,10.87,7.88,0
2815,608.2,697.2,10.59,7.72,0
2816,606.3,696.9,10.31,7.55,0
2817,604.4,696.6,10.02,7.38,0
2818,602.5,696.4,9.74,7.21,0
2819,600.5,696.1,9.45,7.04,0
2820,598.6,695.8,9.16,6.87,0
2821,596.7,695.5,8.87,6.71,0
2822,594.8,695.3,8.58,6.53,0
2823,592.9,695.0,8.29,6.36,1
2824,591.2,694.8,8.03,6.22,0
2825,589.4,694.6,7.77,6.08,0
2826,587.7,694.3,7.51,5.94,0
2827,585.9,694.1,7.25,5.79,0
2828,584.2,693.9,6.99,5.65,0
2829,582.4,693.7,6.72,5.51,0
2830,580.7,693.4,6.46,5.36,0
2831,578.9,693.2,6.19,5.22,0
2832,577.2,693.0,5.93,5.07,0
2833,575.4,692.8,5.66,4.93,0
2834,573.7,692.5,5.39,4.78,0
2835,571.9,692.3,5.12,4.64,0
2836,570.2,692.1,4.86,4.49,0
2837,568.4,691.9,4.59,4.35,0
2838,566.7,691.6,4.32,4.2,0
2839,564.9,691.4,4.05,4.05,0
2840,563.2,691.2,3.77,3.9,0
2841,561.5,691.0,3.5,3.76,0
2842,559.7,690.8,3.23,3.61,0
2843,558.0,690.5,2.96,3.46,0
2844,556.2,690.3,2.68,3.31,0
2845,554.5,690.1,2.41,3.16,0
2846,552.7,689.9,2.13,3.01,0
2847,551.0,689.6,1.85,2.86,0
2848,549.2,689.4,1.58,2.71,0
2849,547.5,689.2,1.3,2.56,0
2850,545.7,689.0,1.02,2.4,0
2851,544.0,688.7,0.74,2.25,0
2852,542.2,688.5,0.46,2.1,0
2853,540.5,688.3,0.18,1.95,0
2854,538.7,688.1,-0.1,1.79,0
2855,537.0,687.8,-0.38,1.64,0
2856,535.2,687.6,-0.67,1.49,0
2857,533.5,687.4,-0.95,1.33,1
2858,531.8,687.8,-1.05,1.57,0
2859,530.0,688.1,-1.16,1.81,0
2860,528.3,688.5,-1.26,2.05,0
2861,526.6,688.8,-1.36,2.29,0
2862,524.8,689.1,-1.46,2.53,0
2863,523.1,689.5,-1.57,2.77,1
2864,521.3,689.6,-1.75,2.83,0
2865,519.6,689.7,-1.94,2.89,0
2866,517.8,689.8,-2.13,2.96,0
2867,516.0,689.9,-2.31,3.02,0
2868,514.2,690.0,-2.5,3.08,0
2869,512.5,690.0,-2.68,3.14,0
2870,510.7,690.1,-2.87,3.21,0
2871,508.9,690.2,-3.06,3.27,0
2872,507.1,690.3,-3.24,3.33,0
2873,505.4,690.4,-3.43,3.39,0
2874,503.6,690.5,-3.61,3.45,0
2875,501.8,690.6,-3.8,3.51,1
2876,500.4,690.8,-3.91,3.65,0
2877,499.0,691.0,-4.01,3.78,0
2878,497.5,691.2,-4.12,3.92,0
2879,496.1,691.4,-4.23,4.05,1
