frame,track_id,x1,y1,x2,y2,foot_x,foot_y,x_pitch,y_pitch,in_pitch,conf
10,17,1309.7,714.8,1322.8,746.7,1316.2,746.7,82.677,31.266,1,0.725
10,18,1228.4,689.5,1241.7,718.4,1235.0,718.4,78.409,19.075,1,0.753
10,19,1294.3,739.7,1310.2,773.5,1302.2,773.5,78.776,40.532,1,0.628
10,21,984.7,742.6,998.3,779.9,991.5,779.9,54.229,42.868,1,0.601
10,24,1194.5,700.7,1204.1,731.6,1199.3,731.6,73.69,25.215,1,0.383
11,1,1525.6,720.2,1539.7,752.1,1532.6,752.1,100.29,33.065,1,0.786
11,2,1101.5,741.4,1121.7,777.3,1111.6,777.3,63.641,41.929,1,0.732
11,3,1350.8,773.9,1366.4,817.1,1358.6,817.1,79.19,52.104,1,0.812
11,4,1042.6,720.4,1057.8,749.5,1050.2,749.5,59.331,32.64,1,0.767
11,5,1443.6,758.7,1458.4,797.3,1451.0,797.3,87.475,47.1,1,0.797
11,6,1323.3,797.6,1348.4,842.5,1335.8,842.5,75.925,57.522,1,0.751
11,7,1288.1,761.2,1303.6,796.8,1295.9,796.8,76.386,47.19,1,0.815
11,8,995.1,771.5,1009.7,810.6,1002.4,810.6,55.012,51.05,1,0.762
11,9,1027.0,732.0,1042.0,760.8,1034.5,760.8,57.803,36.688,1,0.747
11,10,412.9,721.4,426.0,753.7,419.5,753.7,3.942,34.909,1,0.725
11,11,1468.5,773.7,1485.7,815.1,1477.1,815.1,87.35,51.47,1,0.764
11,12,1287.9,710.6,1303.4,748.6,1295.7,748.6,80.688,32.006,1,0.363
11,13,1061.4,680.3,1071.3,709.6,1066.4,709.6,61.974,14.678,1,0.715
11,14,1334.0,707.6,1350.0,742.1,1342.0,742.1,85.49,29.472,1,0.702
11,15,1168.8,706.1,1182.4,739.0,1175.6,739.0,70.945,28.356,1,0.627
11,16,1134.8,692.1,1147.5,717.8,1141.2,717.8,69.16,18.834,1,0.795
11,17,1309.1,715.0,1322.1,746.7,1315.6,746.7,82.616,31.286,1,0.745
11,18,1231.4,690.1,1244.2,718.5,1237.8,718.5,78.671,19.116,1,0.727
11,19,1294.9,741.7,1310.1,772.8,1302.5,772.8,78.864,40.292,1,0.732
11,21,983.8,743.8,997.3,780.4,990.6,780.4,54.154,43.023,1,0.497
11,24,1193.6,700.5,1203.3,731.4,1198.5,731.4,73.629,25.151,1,0.705
12,1,1523.7,720.0,1538.4,752.5,1531.0,752.5,100.095,33.187,1,0.792
12,2,1099.7,742.8,1118.9,778.0,1109.3,778.0,63.437,42.139,1,0.76
